ID,ShopliftingPrev,ShopliftingFreq,SeriousTheftPrev,SeriousTheftFreq,CrimDamagePrev,CrimDamageFreq,ViolentCrimePrev,ViolentCrimeFreq,TotalCrimePrev,TotalCrimeFreq,PoorSelfControl,PeerCrime,MoralEmotions,Deterrence,NeighInforSocControl,AlcoholPrev,AlcoholFreq,ArrestedPrev,ArrestedFreq,Sex,Ethnicity,NeighbourhoodSD,FamilySD
618,0,0,0,0,0,0,0,0,0,0,9,5,1.22630055,-0.379083064,6,0,0,0,0,0,1,1.343852597,-1.150340913
619,0,0,0,0,0,0,0,0,0,0,5,0,-0.355411243,0.863297515,7,1,11,0,0,1,1,-1.57685147,-1.932057967
620,1,3,0,0,1,1,0,0,1,4,17,7,0.192417282,-0.379083064,5,1,52,1,4,1,1,1.548428378,-0.116087087
621,1,2,1,2,1,22,1,4,1,40,21,18,-3.589548323,-2.238203859,11,0,0,0,0,1,3,-1.891408975,0.204068769
622,0,0,0,0,0,0,0,0,0,0,10,3,-2.043193277,0.023125363,7,1,16,1,2,0,1,1.157780995,1.621748065
623,0,0,1,1,0,0,1,6,1,8,19,5,-0.700038999,-3.373318543,14,0,0,0,0,1,1,1.494722571,0.854896647
624,0,0,0,0,0,0,0,0,0,0,10,4,0.8109593,-0.012629935,6,1,12,0,0,1,1,1.798338996,1.126648525
625,0,0,0,0,0,0,0,0,0,0,4,1,0.607758532,-0.78129149,8,0,0,0,0,1,1,-0.051423122,0.427416431
626,1,17,0,0,1,2,0,0,1,21,15,14,-3.041719798,0.496844387,7,1,40,0,0,1,1,0.400468103,-0.451108818
627,1,5,0,0,0,0,0,0,1,5,14,8,-1.353937764,-2.023672069,10,0,0,0,0,0,3,-1.325650446,0.810842139
628,0,0,0,0,0,0,0,0,0,0,7,1,1.155587057,2.945850246,11,0,0,0,0,0,1,0.040388922,-0.543567304
629,0,0,0,0,0,0,0,0,0,0,6,1,1.500214813,2.141433392,5,1,10,0,0,0,1,1.133201986,0.650764092
630,0,0,0,0,0,0,1,2,1,2,11,4,1.500214813,1.265505942,7,0,0,0,0,0,1,0.976093286,1.349996187
631,1,7,0,0,0,0,1,10,1,17,14,12,-2.078550024,-5.52738187,9,1,3,0,0,1,1,-0.96015976,0.3157426
632,0,0,0,0,0,0,0,0,0,0,7,1,2.189470325,2.543641819,15,0,0,0,0,0,1,-1.419654718,-1.101936696
633,0,0,0,0,0,0,0,0,0,0,8,1,2.189470325,0.42533379,13,0,0,0,0,1,3,0.661843688,-0.383489495
634,0,0,0,0,0,0,0,0,0,0,4,2,1.880199316,1.337016539,15,1,3,0,0,1,1,1.444245035,0.539090261
635,0,0,0,0,0,0,0,0,0,0,5,11,0.846316047,0.899052814,12,1,20,0,0,1,2,-0.965814294,-0.383489495
636,1,10,1,2,0,0,1,5,1,16,17,11,-0.39076799,0.461089088,13,1,50,1,1,1,1,1.572118218,0.539090261
637,0,0,1,7,1,1,1,7,1,11,18,9,-2.00783653,-3.77552697,12,1,110,1,1,0,1,-0.591717491,-0.766915204
638,1,12,1,1,1,17,1,3,1,33,15,11,-2.078550024,-0.745536192,13,1,1,0,0,0,1,0.477476931,0.043990722
639,0,0,0,0,0,0,0,0,0,0,10,2,1.570928307,-0.379083064,10,1,1,0,0,1,1,-1.324432341,-1.213610527
640,0,0,0,0,0,0,0,0,0,0,8,1,1.570928307,-0.343327765,11,1,1,0,0,1,2,-1.048383848,-0.655241373
641,0,0,0,0,0,0,0,0,0,0,10,1,1.22630055,0.934808112,10,1,52,0,0,0,1,-1.735919937,-1.548632258
642,1,3,0,0,1,1,0,0,1,4,6,4,-0.355411243,-0.817046789,6,1,2,0,0,0,1,0.998713749,0.427416431
643,0,0,0,0,1,4,1,5,1,12,15,8,0.263130776,-1.219255215,11,0,0,0,0,1,3,-0.368151687,-0.004413256
644,0,0,0,0,0,0,0,0,0,0,12,2,1.844842569,0.863297515,14,1,7,0,0,0,1,0.659636632,0.650764092
645,1,1,1,1,1,3,1,2,1,7,8,15,-1.009310008,-1.585708344,10,1,5,0,0,0,1,0.206231305,0.427416431
646,1,25,1,6,1,3,0,0,1,34,18,7,-2.971006305,2.945850246,16,1,7,0,0,1,2,-1.375102747,0.427416431
647,0,0,0,0,0,0,0,0,0,0,10,4,0.8109593,0.899052814,6,1,12,0,0,1,1,1.880735493,0.650764092
648,0,0,0,0,1,6,1,10,1,16,19,9,-2.078550024,-2.497391093,16,1,11,0,0,1,1,-1.386733718,-0.40270484
649,0,0,0,0,0,0,0,0,0,0,18,5,2.534098081,2.945850246,15,1,1,0,0,0,1,-0.885274687,-0.067683109
650,0,0,0,0,0,0,0,0,0,0,19,6,1.570928307,1.30126124,7,0,0,0,0,1,1,1.695148076,0.568278894
651,0,0,0,0,0,0,0,0,0,0,11,7,0.881672794,2.945850246,8,0,0,0,0,0,3,1.466429674,0.427416431
652,0,0,0,0,0,0,0,0,0,0,14,4,0.501688291,1.337016539,13,0,0,0,0,0,1,0.574078723,1.510074234
653,0,0,0,0,0,0,0,0,0,0,7,1,1.880199316,2.141433392,12,1,2,0,0,1,1,-0.310497707,-0.699295642
654,0,0,0,0,1,1,0,0,1,1,9,3,-0.08149698,0.023125363,11,1,5,0,0,0,1,1.676111474,1.014974217
655,0,0,0,0,1,1,0,0,1,1,6,6,0.607758532,0.934808112,12,0,0,0,0,0,1,-0.615741859,-0.208545573
656,0,0,0,0,0,0,0,0,0,0,12,1,1.155587057,0.827542217,1,1,15,1,1,0,1,1.264400677,1.238322356
657,0,0,1,2,1,45,1,7,1,53,18,14,-3.077076545,-3.704016373,12,0,0,0,0,0,1,0.574078723,1.349996187
658,0,0,0,0,0,0,0,0,0,0,5,2,1.570928307,2.105678094,10,1,4,1,1,0,1,0.016638328,0.650764092
659,0,0,0,0,0,0,0,0,0,0,12,5,-1.424651258,-0.817046789,16,1,4,0,0,1,1,-1.44593974,-0.655241373
660,0,0,0,0,0,0,0,0,0,0,5,5,-0.973953261,1.703469667,11,0,0,0,0,1,1,-1.252869072,-1.597036236
661,0,0,0,0,0,0,0,0,0,0,10,1,1.844842569,0.461089088,15,1,20,0,0,0,1,-0.829481279,0.587494478
662,1,2,0,0,1,3,1,2,1,7,9,6,-0.426124737,1.739224966,10,1,12,0,0,0,1,-0.192905642,-2.407942162
663,0,0,0,0,1,1,0,0,1,1,14,8,0.157060535,0.496844387,12,0,0,0,0,0,1,-0.009949669,0.650764092
664,0,0,0,0,0,0,0,0,0,0,10,4,1.155587057,-0.379083064,8,0,0,0,0,0,2,-0.354475013,-0.495163326
665,0,0,0,0,0,0,0,0,0,0,4,3,2.534098081,1.667714369,9,1,1,0,0,0,1,0.342250099,0.267338622
666,0,0,0,0,0,0,0,0,0,0,11,5,1.22630055,0.496844387,9,0,0,0,0,0,3,1.068912418,-1.373688575
667,0,0,0,0,0,0,1,7,1,7,11,5,-0.426124737,0.899052814,6,1,1,0,0,1,1,-0.913840389,-1.262014744
668,0,0,0,0,0,0,0,0,0,0,6,5,2.534098081,-0.45059366,14,1,2,0,0,1,1,1.124144655,0.539090261
669,0,0,0,0,0,0,0,0,0,0,8,2,1.22630055,-0.745536192,14,1,12,0,0,1,1,-1.048383848,-2.07292055
670,0,0,0,0,0,0,1,1,1,1,13,6,1.190943803,0.863297515,8,1,15,0,0,1,1,0.270319593,-1.325284358
671,0,0,0,0,0,0,0,0,0,0,9,3,-2.387821033,0.863297515,8,1,12,0,0,0,1,1.337432896,1.510074234
672,0,0,0,0,0,0,0,0,0,0,9,17,-3.730975311,-2.899599519,6,1,20,0,0,0,1,1.158971388,1.126648525
673,0,0,0,0,1,1,0,0,1,1,12,11,-3.006363052,0.863297515,4,1,20,0,0,1,1,-1.204277457,-0.160141595
674,0,0,0,0,0,0,1,1,1,1,13,12,-2.00783653,0.532599685,8,1,10,0,0,1,1,1.444245035,0.155664552
675,0,0,0,0,0,0,1,1,1,1,7,6,-0.355411243,0.42533379,10,1,3,0,0,0,1,1.676111474,1.733421896
676,0,0,0,0,0,0,0,0,0,0,7,4,0.881672794,-2.935354818,3,1,21,1,4,0,1,1.648539285,0.3157426
677,1,3,1,3,1,9,1,12,1,29,17,12,-3.386347555,-2.899599519,12,1,2,0,0,0,1,-1.13071642,-0.019279131
678,0,0,0,0,1,3,0,0,1,3,15,8,-2.352464286,-2.059427367,8,1,4,0,0,1,1,1.581714008,-0.067683109
679,0,0,0,0,0,0,0,0,0,0,12,7,2.189470325,0.863297515,13,0,0,0,0,1,3,-0.713457185,0.427416431
680,0,0,0,0,0,0,0,0,0,0,7,5,2.534098081,2.105678094,16,1,20,0,0,1,1,-1.174357393,-0.383489495
681,0,0,0,0,0,0,0,0,0,0,8,2,0.607758532,1.30126124,9,1,52,1,1,1,2,0.400468103,0.379012453
682,0,0,0,0,1,1,1,3,1,4,10,10,-1.733922268,-0.78129149,5,1,5,0,0,0,2,0.173941899,-0.514378671
683,0,0,0,0,0,0,0,0,0,0,9,5,0.263130776,0.899052814,11,1,5,0,0,1,1,0.157327343,-0.40270484
684,0,0,0,0,0,0,0,0,0,0,9,3,1.844842569,2.141433392,10,1,29,0,0,1,1,1.775128442,0.7624384
685,0,0,0,0,0,0,0,0,0,0,11,3,-2.113906771,-2.533146391,12,1,1,0,0,1,1,0.658655685,0.810842139
686,0,0,0,0,0,0,1,3,1,3,7,3,1.570928307,1.265505942,7,1,3,0,0,0,3,0.393868835,0.379012453
687,0,0,0,0,0,0,1,2,1,2,15,8,-0.700038999,-1.219255215,14,1,51,1,1,1,1,0.127101173,1.238322356
688,1,6,0,0,1,6,0,0,1,12,17,11,-2.42317778,-2.899599519,10,1,12,0,0,0,1,0.692234334,0.7624384
689,0,0,0,0,0,0,1,1,1,1,8,4,0.572401785,-1.657218941,8,0,0,0,0,0,2,0.990860305,1.733421896
690,0,0,0,0,0,0,0,0,0,0,14,1,0.192417282,0.461089088,14,1,2,0,0,1,1,-0.869785744,-1.038666844
691,0,0,0,0,0,0,0,0,0,0,8,0,-0.770752493,-1.183499917,12,1,3,0,0,0,1,-1.44593974,0.3157426
692,0,0,0,0,0,0,0,0,0,0,7,1,1.844842569,0.899052814,15,1,8,1,1,0,3,-0.660239439,1.510074234
693,0,0,0,0,0,0,0,0,0,0,11,2,-2.00783653,0.058880662,9,1,1,0,0,0,1,0.629785465,-1.213610527
694,0,0,0,0,0,0,1,10,1,10,12,5,1.570928307,0.09463596,12,1,10,0,0,1,1,-0.277227035,-0.606837157
695,1,1,0,0,0,0,0,0,1,1,8,5,1.844842569,-2.095182666,10,0,0,0,0,0,1,1.158207116,-0.543567304
696,0,0,0,0,0,0,0,0,0,0,8,1,2.534098081,1.739224966,13,1,4,0,0,0,1,1.004118516,0.427416431
697,0,0,0,0,0,0,0,0,0,0,16,9,-1.663208774,0.899052814,13,1,20,1,2,0,1,-1.57685147,-0.961074233
698,0,0,0,0,0,0,1,3,1,3,19,2,2.534098081,0.863297515,12,1,40,0,0,0,1,0.192514796,-0.291031009
699,0,0,0,0,1,8,0,0,1,8,11,9,1.500214813,0.023125363,12,1,5,0,0,0,1,0.854067837,0.631548509
700,0,0,0,0,0,0,0,0,0,0,9,3,-0.770752493,-2.497391093,14,0,0,0,0,0,1,-1.386733718,-1.820384136
701,0,0,0,0,0,0,0,0,0,0,7,0,2.189470325,2.543641819,16,0,0,0,0,1,3,0.215825093,-1.101936696
702,0,0,0,0,0,0,0,0,0,0,8,0,2.534098081,2.945850246,9,1,3,0,0,0,1,-0.829481279,-0.766915204
703,0,0,0,0,0,0,0,0,0,0,4,9,1.500214813,0.934808112,13,0,0,1,2,0,3,0.723991148,1.621748065
